act_tag,speaker,pos,text
sd,A,"I/PRP was/VBD going/VBG to/TO say/VB ,/, my/PRP$ ,/, uh/UH ,/, college/NN is/VBZ Northern/NNP State/NNP University/NNP in/IN Aberdeen/NNP ,/, South/NNP Dakota/NNP ,/,","I was going to say, my, {F uh, } college is Northern State University in Aberdeen, South Dakota, /"
sd,A,"and/CC our/PRP$ head/NN football/NN coach/NN ,/, Dennis/NNP Muir/NNP ,/, used/VBD to/TO be/VB an/DT assistant/NN coach/NN at/IN B/NNP Y/NNP U/NNP ./.","{C and } our head football coach, Dennis Muir <<phonetically spelled>>, used to be an assistant coach at B Y U. /"
b,B,"Oh/UH ,/, really/UH ./.","{F Oh, } really. /"
sd,A,"So/RB I/PRP thought/VBD that/DT was/VBD kind/RB of/RB an/DT in/JJ ,/, interesting/JJ coincidence/NN ./.","{D So } I thought that was kind of an [ in-, + interesting ] coincidence. /"
%,B,Huh/UH ./.,{F Huh } <laughter>. /
br,B,So/RB you/PRP went/VBD to/IN what/WDT college/NN ?/.,{D So } you went to what college? /
sd,A,"Uh/UH ,/, Northern/NNP State/NNP University/NNP in/IN Aberdeen/NNP ,/, South/NNP Dakota/NNP ./.","{F Uh, } Northern State University in Aberdeen, South Dakota. /"
qw,B,And/CC what/WP did/VBD you/PRP graduate/VB in/IN ?/.,{C And } what did you graduate in? /
%,A,"I/PRP ju-/XX ,/,","I ju-, - /"
qw,A,in/IN what/WDT major/NN or/CC what/WDT year/NN ?/.,in what major or what year? /
b,B,"Yeah/UH ,/,","Yeah, /"
sd,B,major/NN ./.,major <laughter>. /
sd,A,International/JJ business/NN ./.,International business. /
bh,B,"Oh/UH ,/, really/UH ./.","{F Oh, } really. /"
ny,A,Yeah/UH ./.,Yeah. /
qw^d,A,And/CC you/PRP ?/.,{C And } you? /
sd,B,"I/PRP 'm/VBP going/VBG to/IN B/NNP Y/NNP U/NNP ,/,","I'm going to B Y U, /"
sd,B,and/CC I/PRP 'm/VBP going/VBG into/IN nursing/NN --/:,{C and } I'm going into nursing -- /
bk,A,Okay/UH ./.,Okay. /
%,B,--/: so/RB ./.,-- {C so. } -/
ba,A,"Well/UH ,/, that/DT sounds/VBZ interesting/JJ ./.","{D Well, } that sounds interesting. /"
qw,A,How/WRB long/RB of/IN a/DT program/NN is/VBZ that/DT ?/.,How long of a program is that? /
sd,B,Forever/RB ./.,Forever <laughter>. /
x,A,,<Laughter>.
sv,B,"Seems/VBZ like/IN ,/, anyways/UH ./.","Seems like, anyways. - /"
sd,B,"It/PRP 's/BES about/RB five/CD years/NNS ,/,","It's about five years, /"
