act_tag,speaker,pos,text
fp,A,"Hello/UH ,/,","Hello, /"
fp,A,"my/PRP$ name/NN is/VBZ Donna/NNP ,/,","my name is Donna, /"
fp,A,"and/CC I/PRP 'm/VBP calling/VBG from/IN Plano/NNP ,/, Texas/NNP ./.","{C and } I'm calling from Plano, Texas. /"
fp,B,"Hi/UH ,/,","Hi, /"
fp,B,"this/DT is/VBZ Laurie/NNP ,/,","this is Laurie, /"
fp,B,and/CC I/PRP 'm/VBP in/IN Garland/NNP ./.,{C and } I'm in Garland <laughter>. /
b,A,"Oh/UH ,/, okay/UH ./.","{F Oh, } okay. /"
qy,A,"Um/UH ,/, would/MD you/PRP like/VB me/PRP to/TO go/VB first/RB ?/.","{F Um, } would you like me to go first? /"
na,B,Sure/UH ./.,Sure. /
bk,A,"Okay/UH ,/, um/UH","Okay, {F um } /"
sd,A,"I/PRP have/VBP three/CD children/NNS ,/, um/UH ,/, two/CD ,/, two/CD who/WP are/VBP in/IN regular/JJ school/NN ,/, uh/UH ,/, eleven/CD year/NN old/NN ,/, an/DT eight/CD year/NN old/NN ,/,","I have three children, {F um, } [ two, + two ] who are in regular school, {F uh, } eleven year old, an eight year old, /"
sd,A,"and/CC then/RB my/PRP$ little/JJ one/NN ,/, three/CD year/NN old/NN ,/, is/VBZ in/IN ,/, um/UH ,/, a/DT University/NNP of/IN Gymnastics/NNP ,/,","{C and then } my little one, three year old, is in, {F um, } a University of Gymnastics, /"
sd,A,"it/PRP 's/BES a/DT ,/, a/DT preschool/NN --/:","it's [ a, + a ] preschool -- /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"--/: and/CC ,/, um/UH ,/, I/PRP think/VBP it/PRP was/VBD really/RB hard/JJ to/TO ,/, um/UH ,/, to/TO pick/VB the/DT right/JJ ,/, uh/UH ,/, day/NN care/NN or/CC preschool/NN or/CC Mother/NN 's/POS Day/NNP Out/NNP ./.","-- {C and, } {F um, } I think it was really hard [ to, + {F um, } to ] pick the right, {F uh, } day care or preschool or Mother's Day Out. /"
sv,A,I/PRP guess/VBP you/PRP can/MD classify/VB them/PRP all/RB together/RB ./.,I guess you can classify them all together. /
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,"Um/UH ,/, some/DT of/IN the/DT qualifications/NNS that/WDT I/PRP look/VBP for/IN was/VBD that/IN ,/, uh/UH ,/, you/PRP know/VBP ,/, the/DT cost/NN ,/, and/CC ,/, um/UH ,/, exactly/RB what/WP they/PRP did/VBD ,/, if/IN it/PRP was/VBD structured/JJ or/CC nonstructured/JJ ,/, if/IN they/PRP had/VBD a/DT little/RB academic/JJ ,/, um/UH ,/, uh/UH ,/, in/IN there/RB ,/, and/CC ,/, um/UH ,/, you/PRP know/VBP ,/, um/UH ,/, you/PRP know/VBP ,/, what/WP the/DT qualifications/NNS of/IN the/DT teachers/NNS '/POS were/VBD ,/, and/CC if/IN the/DT place/NN was/VBD clean/JJ and/CC --/:","{F Um, } some of the qualifications that I look for was [ that, + ] {F uh, } {D you know, } the cost, and, {F um, } exactly what they did, if it was structured or nonstructured, if they had a little academic, {F um, } {F uh, } in there, and, {F um, } {D you know, } {F um, } {D you know, } what the qualifications of the teachers' were, and if the place was clean and --"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"--/: um/UH ,/, the/DT hours/NNS","-- {F um, } the hours /"
sd,A,"and/CC ,/, um/UH ,/, just/RB ,/, just/RB kind/RB of/RB going/VBG by/IN word/NN of/IN mouth/NN and/CC finding/VBG out/RP if/IN anybody/NN else/RB has/VBZ been/VBN pleased/JJ with/IN their/PRP$ program/NN --/:","{C and, } {F um, } [ just, + just ] kind of going by word of mouth and finding out if anybody else has been pleased with their program --"
b,B,Right/UH ./.,Right. /
+,A,--/: that/DT kind/NN of/IN stuff/NN ./.,-- that kind of stuff. -/
sd,B,"Well/UH ,/, we/PRP do/VBP n't/RB have/VB any/DT children/NNS ,/,","{D Well, } we don't have any children, /"
sd,B,but/CC we/PRP 're/VBP going/VBG to/TO have/VB one/CD next/JJ year/NN ./.,{C but } we're going to have one next year <laughter>. /
ba,A,"Oh/UH ,/, congratulations/UH ./.","{F Oh, } congratulations. /"
ft,B,Thanks/UH ./.,Thanks. /
sd,B,"So/UH ,/, um/UH ,/, that/DT 's/BES something/NN that/WDT I/PRP 'm/VBP probably/RB going/VBG to/TO be/VB looking/VBG at/IN --/:","{C So, } {F um, } that's something that I'm probably going to be looking at --"
b,A,Right/UH ./.,Right. /
+,B,--/: maybe/RB in/IN the/DT future/NN ./.,-- maybe in the future. /
sd,B,"We/PRP have/VBP n't/RB quite/RB decided/VBN if/IN I/PRP 'm/VBP going/VBG to/TO ,/,","We haven't quite decided if I'm going to, - /"
sd,B,"I/PRP 'm/VBP working/VBG part/GW time/^RB now/RB ,/,","I'm working part time now, /"
sd,B,and/CC I/PRP do/VBP n't/RB know/VB if/IN I/PRP 'll/MD be/VB doing/VBG that/DT or/CC what/WP we/PRP 're/VBP going/VBG to/TO do/VB ./.,{C and } I don't know if I'll be doing that or what we're going to do. /
qy^d,A,Or/CC staying/VBG home/RB ./.,Or staying home. /
sd,B,"But/CC if/IN we/PRP do/VBP ,/, then/RB I/PRP 'm/VBP going/VBG to/TO need/VB to/TO find/VB somebody/NN ,/,","{C But } if we do, then I'm going to need to find somebody, /"
sd,B,and/CC our/PRP$ church/NN has/VBZ a/DT Mother/NN 's/POS Day/NNP Out/NNP program/NN --/:,{C and } our church has a Mother's Day Out program --
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: which/WDT they/PRP started/VBD last/JJ year/NN ,/,","-- which they started last year, /"
