act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,Okay/UH ./.,<Hum> Okay. /
qw,A,"What/WP is/VBZ your/PRP$ ,/, uh/UH ,/, community/NN ,/, uh/UH ,/, currently/RB doing/VBG with/IN regard/NN to/IN recycling/NN ?/.","What is your, {F uh, } community, {F uh, } currently doing with regard to recycling? /"
sd,B,"Uh/UH ,/, basically/RB ,/, they/PRP 're/VBP just/RB ,/, uh/UH ,/, having/VBG various/JJ recycling/NN ,/, uh/UH ,/, bins/NNS ,/, uh/UH ,/, located/VBN for/IN ,/, uh/UH ,/, trash/NN pickup/NN ./.","{F Uh, } basically, they're just, {F uh, } having various recycling, {F uh, } bins, {F uh, } located for, {F uh, } trash pickup. /"
b,A,Uh-huh/UH ./.,Uh-huh <swallowing>. /
sd,A,Well/UH that/DT 's/BES more/JJR than/IN we/PRP have/VBP up/IN here/RB in/IN Massachusetts/NNP ./.,<static> {D Well } that's more than we have up here in Massachusetts. /
sd,A,"Some/DT ,/, some/DT local/JJ communities/NNS are/VBP very/RB active/JJ in/IN that/DT ,/, uh/UH ,/, in/IN that/DT respect/NN","[ Some, + some ] local communities are very active [ in that, + {F uh, } in that ] respect /"
sd,A,and/CC they/PRP do/VBP have/VB bins/NNS set/VBN up/RB ./.,{C and } they do have bins set up. /
sd,A,"But/CC I/PRP live/VBP in/IN a/DT ,/, a/DT metropolitan/JJ area/NN","{C But } I live in [ a, + a ] metropolitan area /"
sv,A,"and/CC ,/, uh/UH ,/, they/PRP 're/VBP not/RB ,/, uh/UH ,/, too/RB inclined/JJ to/TO do/VB something/NN as/RB aggressive/JJ as/IN that/DT ./.","{C and, } {F uh, } they're not, {F uh, } too inclined to do something as aggressive as that </static>. /"
%,B,"Well/UH ,/, here/RB they/PRP and/CC ,/,","{D Well, } here they [ and, + ] - /"
sd,B,"uh/UH ,/, live/VBP in/IN an/DT apartment/NN complex/NN ./.","{F uh, } live in an apartment complex. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"And/CC they/PRP only/RB have/VBP one/CD set/NN of/IN recycling/NN bins/NNS ,/, one/CD or/CC two/CD sets/NNS as/IN opposed/VBN to/IN a/DT set/NN at/IN each/DT of/IN the/DT dumpsters/NNS ./.","{C And } they only have one set of recycling bins, one or two sets as opposed to a set at each of the dumpsters. /"
sv,B,"So/RB a/DT lot/NN of/IN the/DT people/NNS who/WP live/VBP up/IN front/NN do/VBP n't/RB bother/VB to/TO recycle/VB because/IN ,/, you/PRP know/VBP ,/, it/PRP 's/BES too/RB far/RB to/TO carry/VB the/DT stuff/NN to/IN the/DT other/JJ bins/NNS ./.","{C So } a lot of the people who live up front don't bother to recycle because, {D you know, } it's too far to carry the stuff to the other bins. /"
sv,A,"I/PRP ,/, I/PRP know/VBP a/DT lot/NN ,/, I/PRP think/VBP a/DT lot/NN of/IN ,/, uh/UH ,/, the/DT ,/, the/DT issues/NNS with/IN regard/NN to/IN recycling/NN are/VBP that/IN ,/, uh/UH ,/, people/NNS have/VBP to/TO be/VB motivated/JJ to/TO do/VB ,/, to/TO do/VB something/NN like/IN that/DT because/IN it/PRP does/VBZ take/VB extra/JJ effort/NN ./.","[ [ I, + I know a lot, ] + I think a lot ] of, {F uh, } [ the, + the ] issues with regard to recycling are that, {F uh, } people have to be motivated [ to do, + to do ] <clicking> something like that because it does take extra effort. /"
%,A,Whether/IN,Whether - /
sd,A,"and/CC ,/, and/CC I/PRP think/VBP that/DT ,/, and/CC I/PRP know/VBP Massachusetts/NNP has/VBZ ,/,","[ [ {C and, } + {C and } I think that, ] + {C and } I know ] Massachusetts has, - /"
sd,A,a/DT bottle/NN bill/NN was/VBD passed/VBN,a bottle bill was passed /
sd,A,"and/CC we/PRP have/VBP had/VBN a/DT bottle/NN bill/NN for/IN quite/RB a/DT few/JJ years/NNS now/RB ,/,","{C and } we have had a bottle bill for quite a few years now, /"
sv,A,"and/CC the/DT majority/NN of/IN the/DT incentive/NN in/IN recycling/VBG bottles/NNS probably/RB ,/, believe/VB it/PRP or/CC not/RB ,/, is/VBZ just/RB to/TO get/VB the/DT extra/JJ nickel/NN at/IN the/DT ,/, uh/UH ,/, the/DT store/NN and/CC not/RB ,/, uh/UH ,/,","{C and } the majority of the incentive in recycling bottles probably, believe it or not, is just to get the extra nickel at [ the, {F uh, } + the ] store and not, {F uh, } - /"
sv,A,that/DT 's/BES the/DT majority/NN of/IN people/NNS that/WDT I/PRP know/VBP of/IN anyways/RB ./.,that's the majority of people that I know of anyways. /
sv,A,"Where/WRB people/NNS are/VBP n't/RB really/RB ,/, you/PRP know/VBP ,/, eco/NN conscious/JJ ./. It/PRP 's/BES just/RB the/DT fact/NN that/IN it/PRP 's/BES something/NN they/PRP have/VBP to/TO do/VB ./.","Where people aren't really, {D you know, } eco conscious. It's just the fact that it's something they have to do. /"
^q,A,"And/CC I/PRP 'm/VBP not/RB going/VBG to/TO throw/VB a/DT bottle/NN away/RB ,/,","{C And } I'm not going to throw a bottle away, /"
^q,A,it/PRP 's/BES like/IN throwing/VBG a/DT nickel/NN away/RB ./.,it's like throwing a nickel away. /
sv,A,That/DT type/NN of/IN thing/NN ./.,That type of thing. /
b,B,Right/UH ./.,Right. /
sd,B,"They/PRP ,/,","[ [ They, +"
sv,A,"But/CC ,/, uh/UH ,/, people/NNS need/VBP to/TO be/VB more/RBR conscious/JJ of/IN it/PRP ./.","{C But, } {F uh, } people need to be more conscious of it. /"
+,B,"Th-/PRP ,/, here/RB they/PRP 're/VBP trying/VBG to/TO push/VB through/RB a/DT bill/NN","Th-, ] + here they're ] trying to push through a bill /"
sd,B,and/CC a/DT lot/NN of/IN people/NNS are/VBP against/IN it/PRP ./.,{C and } a lot of people are against it. /
sv,B,"And/CC it/PRP 's/BES going/VBG to/TO create/VB a/DT lot/NN more/JJR work/NN for/IN the/DT ,/, uh/UH ,/, the/DT stores/NNS that/WDT sell/VBP ,/, you/PRP know/VBP ,/, sodas/NNS and/CC stuff/NN ./.","{C And } it's going to create a lot more work for [ the, {F uh, } + the ] stores that sell, {D you know, } sodas and stuff. /"
sd,B,Because/IN they/PRP want/VBP to/TO implement/VB a/DT refund/NN on/IN cans/NNS and/CC on/IN plastic/NN bottles/NNS and/CC everything/NN ./.,{C Because } they want to implement a refund on cans and on plastic bottles and everything. /
b,A,Yeah/UH ./.,Yeah <whistling>. /
sd,A,"MUMBLEx/XX It/PRP did/VBD n't/RB ,/, it/PRP ,/, it/PRP took/VBD awhile/RB for/IN that/DT bill/NN to/TO be/VB passed/VBN up/IN here/RB as/RB far/RB as/IN recycling/VBG bottles/NNS and/CC cans/NNS ./.","(( )) [ [ It didn't, + it, ] + it ] took awhile for that bill to be passed up here as far as recycling bottles and cans. /"
sd,A,"Uh/UH ,/, and/CC ,/, and/CC matter/NN of/IN fact/NN ,/, I/PRP think/VBP it/PRP took/VBD like/UH three/CD tries/NNS t-/XX ,/, for/IN it/PRP to/TO go/VB through/IN ./.","{F Uh, } <whistling> [ {C and, } + {C and } ] matter of fact, I think it took {D like } <bird_squawk> three tries [ t-, + for ] it to go through. /"
sv,A,"But/CC ,/, and/CC it/PRP 's/HVS been/VBN pretty/RB successful/JJ","[ {C But, } + {C and } ] it's been pretty successful /"
sv,A,"and/CC people/NNS notice/VBP it/PRP as/RB far/RB as/IN ,/, uh/UH ,/, highways/NNS being/VBG ,/, uh/UH ,/, you/PRP know/VBP ,/,","{C and } people notice it as far as, {F uh, } highways being, {F uh, } {D you know, } - /"
sv,A,"people/NNS would/MD dr/VB ,/, have/VB a/DT drink/NN of/IN soda/NN ,/,","people would [ dr-, + have a drink ] of soda, /"
sd,A,"instead/IN of/IN throwing/VBG out/IN the/DT window/NN ,/, they/PRP ,/, they/PRP keep/VBP the/DT bottle/NN","instead of throwing out the window, [ they, + they ] keep the bottle /"
sv,A,"so/RB it/PRP 's/HVS ,/, it/PRP 's/HVS been/VBN a/DT ecologically/RB sound/JJ policy/NN and/CC ,/, you/PRP know/VBP ,/, as/RB ,/, as/RB far/RB as/IN recycling/VBG your/PRP$ bottles/NNS in/IN terms/NNS of/IN trash/NN and/CC so/RB forth/RB ./.","{C so } <children> [ it's, + it's ] been a ecologically sound policy [ and, + ] {D you know, } [ as, + as ] far as recycling your bottles in terms of trash and so forth. /"
sv,A,"But/CC more/RBR importantly/RB ,/, it/PRP 's/BES recycling/VBG reusable/JJ materials/NNS back/RB into/IN ,/, uh/UH ,/, manufacturing/NN ./.","{C But } more importantly, it's recycling reusable materials back into, {F uh, } <swallowing> manufacturing. /"
sv,A,"And/CC that/DT 's/BES the/DT big/JJ thing/NN ,/, I/PRP think/VBP ,/, that/WDT th/WDT ,/, they/PRP try/VBP to/TO promote/VB ./.","{C And } that's the big thing, I think, that [ th-, + they ] try to promote. /"
b,B,Right/UH ./.,Right. /
