act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,Okay/UH,Okay /
b^m,B,"Okay/UH ,/, uh/UH ,/,","Okay, {F uh, } /"
sd,B,"the/DT question/NN was/VBD about/IN ,/, uh/UH ,/, physical/JJ fitness/NN and/CC staying/VBG in/IN shape/NN and/CC exercise/NN ./.","the question was about, {F uh, } physical fitness and staying in shape and exercise. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"Well/UH ,/, uh/UH ,/, I/PRP ,/, I/PRP do/VBP n't/RB do/VB it/PRP as/RB much/RB as/IN I/PRP should/MD ./.","{D Well, } {F uh, } [ I, + I ] don't do it as much as I should. /"
sd,B,I/PRP try/VB to/TO walk/VB ./.,I try to walk. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"And/CC ,/, uh/UH ,/, last/JJ year/NN I/PRP would/MD ,/, I/PRP did/VBD it/PRP every/DT day/NN ,/,","{C And, } {F uh, } last year [ I would, + I did ] it every day, /"
sd,B,"but/CC I/PRP 've/VBP kind/RB of/RB ,/, in/IN ninety-one/CD I/PRP 've/VBP kind/RB of/RB gone/VBN down/GW hill/^RB ./.","{C but } [ I've kind of, + in ninety-one I've kind of ] gone down hill. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"And/CC so/RB I/PRP 'm/VBP not/RB doing/VBG it/PRP as/RB much/RB as/IN I/PRP need/VBP to/TO ,/,","{C And so } I'm not doing it as much as I need to, /"
sd,B,"but/CC I/PRP ,/, I/PRP can/MD tell/VB you/PRP when/WRB I/PRP do/VBP do/VB it/PRP on/IN a/DT regular/JJ basis/NN I/PRP feel/VBP so/RB much/RB better/JJR --/:","{C but } [ I, + I ] can tell you when I [ do + do ] it on a regular basis I feel so much better --"
aa,A,I/PRP agree/VBP ./.,I agree <laughter>. /
+,B,--/: and/CC so/RB much/RB healthier/JJR ./.,-- and so much healthier. /
sd,B,"But/CC it/PRP 's/BES just/RB to/TO get/VB motivated/JJ to/TO do/VB it/PRP ,/,","{C But } it's just to get motivated to do it, /"
sd,B,"and/CC once/RB I/PRP get/VB started/VBN ,/, and/CC ,/, and/CC ,/, I/PRP ,/, I/PRP ,/, I/PRP ca/MD ,/, I/PRP do/VBP it/PRP every/DT night/NN ./.","{C and } once I get started, [ [ and, + and, ] + ] [ [ [ I, + I, ] + I ] ca-, + I do ] it every night. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
