act_tag,speaker,pos,text
sv,B,I/PRP guess/VBP we/PRP 're/VBP on/IN ./.,I guess we're on. /
ad,A,"Well/UH ,/, hang/VB on/IN","{D Well, } hang on /"
oo_co_cc,A,"let/VB me/PRP try/VB it/PRP again/RB because/IN usually/RB ,/, um/UH ./.","let me try it again because usually <beep>, {F um. } -/"
qy,B,Do/VBP you/PRP usually/RB get/VB a/DT message/NN ?/.,Do you usually get a message? /
ny,A,Yeah/UH ./.,Yeah. /
%,B,Um/UH ./.,{F Um. } /
%,A,Um/UH ./.,{F Um. } /
oo_co_cc,B,Hang/VB on/RP let/VB me/PRP check/VB on/IN it/PRP ./.,Hang on let me check (( on it )) . /
h,B,I/PRP do/VBP n't/RB know/VB ./.,I don't know. /
oo_co_cc,A,"Well/UH ,/, let/VB me/PRP try/VB it/PRP once/RB more/JJR ./.","{D Well, } let me try it once more <beep>. /"
sv,A,"Well/UH ,/, I/PRP think/VBP we/PRP 're/VBP on/RP ,/, maybe/RB ./.","{D Well, } I think we're on, maybe. /"
b,B,Okay/UH ./.,Okay. /
sd,A,I/PRP guess/VBP we/PRP 'll/MD find/VB out/RP ./.,I guess we'll find out <laughter>. /
b,B,Yeah/UH ./.,Yeah. /
qy,A,"So/UH ,/, in/IN Maryland/NNP are/VBP you/PRP ,/, uh/UH ,/, are/VBP you/PRP a/DT Skins/NNPS fan/NN ?/.","{D So, } in Maryland [ are you, + {F uh, } are you ] a Skins fan? /"
ng,B,"Um/UH ,/, well/UH ,/, not/RB ,/, not/RB really/RB from/IN ,/, you/PRP know/VBP ,/,","{F Um, } {D well, } [ not, + not ] really from, {D you know, } - /"
sd,B,I/PRP really/RB was/VBD n't/RB from/IN here/RB,I really wasn't from here /
sd,B,"so/RB ,/, uh/UH ,/, the/DT teams/NNS I/PRP really/RB root/VBP for/IN in/IN football/NN are/VBP the/DT Niners/NNPS and/CC the/DT Seahawks/NNPS ,/, um/UH ,/, you/PRP know/VBP ,/, mostly/RB because/IN ,/, only/RB the/DT Niners/NNPS because/IN I/PRP used/VBD to/TO live/VB out/IN in/IN California/NNP ,/,","{C so, } {F uh, } the teams I really root for in football are the Niners and the Seahawks, {F um, } <lipsmack> {D you know, } mostly because, only the Niners because I used to live out in California,"
b,A,Yeah/UH ./.,Yeah. /
+,B,"you/PRP know/VBP ,/, like/UH ,/, I/PRP like/VBP Seattle/NNP because/IN I/PRP like/VBP Seattle/NNP","{D you know, } {D like, } I like Seattle because I like Seattle <laughter> /"
sd,B,and/CC besides/IN I/PRP like/VBP the/DT city/NN ./.,{C and } besides I like the city. /
bk,A,"Oh/UH ,/, okay/UH ./.","{F Oh, } okay. /"
bf,A,"So/UH ,/, you/PRP were/VBD out/IN there/RB in/IN San/NNP Francisco/NNP ?/.","{C So, } you were out there in San Francisco? /"
ny,B,"Uh/UH ,/, yeah/UH ./.","{F Uh, } yeah. /"
sd,B,"San/NNP Jose/NNP ,/, actually/RB but/CC --/:","San Jose, {D actually } [ but -- +"
bh,A,"Oh/UH ,/, yeah/UH ?/.","{F Oh, } yeah? /"
+,B,"--/: but/CC close/RB ,/,","-- but ] close, /"
b,A,"Oh/UH ,/,","{F Oh, } /"
b,B,Yeah/UH ./.,Yeah. /
b,A,"Yeah/UH ,/,","Yeah, /"
sd,A,"it/PRP 's/BES ,/, um/UH ,/, um/UH ,/, other/JJ than/IN the/DT ,/, uh/UH ,/, the/DT big/JJ catch/NN ,/, uh/UH ,/, with/IN the/DT Forty-niners/NNPS and/CC the/DT Cowboys/NNPS ba-/RB ,/, back/RB a/DT few/JJ year/^NNS ago/RB I/PRP like/VBP San/NNP Francisco/NNP ./.","it's, {F um, } {F um, } other than [ the, + {F uh, } the ] big catch, {F uh, } with the Forty-niners and the Cowboys [ ba-, + <laughter> back ] a few year ago I like San Francisco. /"
b,B,"Oh/UH ,/, okay/UH ./.","{F Oh, } okay. /"
h,A,"But/CC ,/, uh/UH ,/, I/PRP ,/, I/PRP do/VBP n't/RB know/VB","{C But, } {F uh, } [ I, + I ] don't know /"
sd,A,"I/PRP ,/, I/PRP never/RB really/RB was/VBD a/DT Cowboys/NNPS fan/NN until/IN I/PRP moved/VBD down/IN to/IN Texas/NNP ./.","[ I, + I ] never really was a Cowboys fan until I moved down to Texas. /"
qy,B,"Oh/UH ,/, is/VBZ that/DT where/WRB you/PRP are/VBP now/RB ?/.","{F Oh, } is that where you are now? /"
ny,A,Yeah/UH ./.,Yeah. /
bk,B,"Oh/UH ,/, okay/UH ./.","{F Oh, } okay. /"
sd,A,I/PRP 'm/VBP in/IN Dallas/NNP,I'm in Dallas /
qy^d,A,"and/CC ,/, uh/UH ,/, uh/UH ,/, I/PRP guess/VBP when/WRB you/PRP 're/VBP down/IN here/RB in/IN Dallas/NNP you/PRP finally/RB get/VB indoctrinated/VBN into/IN the/DT Cowboys/NNPS --/:","{C and, } {F uh, } {F uh, } I guess when you're down here in Dallas you finally get indoctrinated into the Cowboys --"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,"--/: um/UH ,/, because/IN ,/, uh/UH ,/, you/PRP know/VBP this/DT is/VBZ a/DT big/JJ football/NN territory/NN down/IN here/RB ./.","-- {F um, } because, {F uh, } {D you know } this is a big football territory down here. /"
ny,B,"Oh/UH ,/, yeah/UH ./.","{F Oh, } yeah. /"
sv,A,"And/CC ,/, uh/UH ,/, uh/UH ,/, unfortunately/RB ,/, of/IN course/NN ,/, the/DT Cowboys/NNPS have/VBP been/VBN doing/VBG so/RB bad/RB in/IN the/DT past/RB few/JJ years/NNS ./.","{C And, } {F uh, } {F uh, } unfortunately, of course, the Cowboys have been doing so bad in the past few years. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
%,A,"That/DT ,/, uh/UH ,/, uh/UH ,/,","That, {F uh, } {F uh, } - /"
h,A,"I/PRP do/VBP n't/RB know/VB ,/,","I don't know, /"
%,A,"everybody/NN 's/BES kind/RB of/RB ,/,","everybody's kind of, - /"
sv,A,they/PRP 're/VBP still/RB behind/IN them/PRP,they're still behind them /
