act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,"Okay/UH ,/,","Okay, /"
qy,A,have/VBP you/PRP painted/VBN something/NN lately/RB ?/.,have you painted something lately? /
ny,B,"Yes/UH ,/,","Yes, /"
sd,B,I/PRP have/VBP ./.,I have. /
sd,B,That/DT room/NN I/PRP showed/VBD you/PRP ./.,That room I showed you. /
b,A,Yeah/UH ./.,Yeah. /
sd,B,And/CC then/RB since/IN then/RB we/PRP have/VBP painted/VBN the/DT bedroom/NN ./.,{C And then } since then we have painted the bedroom. /
b,A,"Oh/UH yeah/UH ,/,","{F Oh } yeah, /"
qy^d,A,another/DT bedroom/NN ./.,another bedroom. /
ny,B,"Yeah/UH ,/,","Yeah, /"
qy,B,I/PRP showed/VBD you/PRP that/DT one/NN too/RB did/VBD n't/RB I/PRP ?/.,I showed you that one too didn't I? /
sd,B,The/DT brown/JJ one/NN ./.,The brown one. /
ny,A,Yeah/UH ./.,Yeah. /
ny,A,Yeah/UH ./.,Yeah. /
ny,A,Yeah/UH ./.,Yeah. /
bk,B,"Yeah/UH ,/,","Yeah, /"
sd,B,the/DT one/NN that/WDT looks/VBZ like/IN a/DT fudgesicle/NN ./.,the one that looks like a fudgesicle. /
b,A,Oh/UH yeah/UH,{F Oh } yeah /
x,A,./.,<laughter>.
b,B,Yeah/UH ./.,Yeah. /
ba,A,Oh/UH heavens/UH ./.,{F Oh } heavens. /
sd,A,"Well/UH ,/, I/PRP painted/VBD the/DT outside/NN of/IN my/PRP$ house/NN --/:","{D Well, } I painted the outside of my house --"
b,B,Yeah/UH ./.,Yeah. /
+,A,--/: and/CC one/CD bathroom/NN ./.,-- and one bathroom. /
sd,A,"But/CC I/PRP get/VBP ,/, I/PRP have/VBP that/DT problem/NN with/IN the/DT the/DT ceiling/NN ,/, you/PRP know/VBP ,/, the/DT ,/, uh/UH ,/, the/DT blown/JJ ,/, blown/JJ ,/, ceiling/NN ./.","{C But } [ I get, + I have ] that problem with [ the + the ] ceiling, {D you know, } [ the, + {F uh, } the ] [ blown, + blown, ] ceiling."
b,B,Oh/UH yeah/UH ./.,{F Oh } yeah. /
+,A,You/PRP know/VBP where/WRB you/PRP get/VBP around/IN the/DT edge/NN ./.,{D You know } where you get around the edge. /
aa,B,"Well/UH ,/, that/DT is/VBZ hard/JJ ./.","{D Well, } that is hard. /"
