act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,"Regarding/VBG ,/, uh/UH ,/, taxes/NNS ./. I/PRP ,/, you/PRP know/VBP ,/,","Regarding, {F uh, } taxes. I, {D you know, } - /"
sv,A,"taxes/NNS are/VBP really/RB a/DT necessary/JJ evil/NN and/CC ,/, in/IN a/DT civilized/JJ society/NN ./.","taxes are really a necessary evil [ and, + ] in a civilized society. /"
sv,A,"But/CC really/RB ,/, people/NNS get/VBP upset/JJ at/IN taxes/NNS because/IN you/PRP ,/, it/PRP 's/BES more/RBR efficient/JJ to/TO do/VB things/NNS yourself/PRP ./.","{C But } really, people get upset at taxes because [ you, + it's ] more efficient to do things yourself. /"
b,B,Right/UH ./.,Right. /
sv,A,"And/CC ,/, uh/UH ,/, and/CC so/RB as/IN ,/, as/IN a/DT result/NN ,/, uh/UH ,/, you/PRP know/VBP ,/, it/PRP 's/BES ,/, it/PRP 's/BES a/DT trade-off/NN ,/, you/PRP know/VBP ,/, for/IN the/DT common/JJ good/NN ,/, you/PRP know/VBP ./. For/IN ,/, for/IN the/DT benefit/NN of/IN others/NNS ,/, you/PRP know/VBP ./.","[ {C And, } + {F uh, } {C and so } ] [ as, + as ] a result, {F uh, } {D you know, } [ it's, + it's ] a trade-off, {D you know, } for the common good, {D you know. } [ For, + for ] the benefit of others, {D you know. } /"
qh,A,"How/WRB much/JJ of/IN your/PRP$ resource/NN should/MD you/PRP dedicate/VB to/IN ,/, uh/UH ,/, making/VBG things/NNS work/VB for/IN others/NNS ?/.","How much of your resource should you dedicate to, {F uh, } making things work for others? /"
qy,A,"Have/VBP you/PRP ,/, uh/UH ,/, you/PRP know/VBP ,/, ever/RB thought/VBN ,/, you/PRP know/VBP ,/, just/RB how/WRB much/JJ of/IN that/DT money/NN should/MD ,/, should/MD go/VB to/IN other/JJ people/NNS that/WDT really/RB do/VBP n't/RB deserve/VB it/PRP ?/.","Have you, {F uh, } {D you know, } ever thought, {D you know, } just how much of that money [ should, + should ] go to other people that really don't deserve it? /"
ny,B,"Uh/UH ,/, well/UH yeah/UH ./.","<Hum> <noise> {F Uh, } {D well } yeah <laughter>. /"
sv,B,"I/PRP know/VBP it/PRP 's/BES ,/, it/PRP 's/BES a/DT lot/NN ,/, you/PRP know/VBP ,/, that/IN ,/, uh/UH ,/, that/IN I/PRP feel/VBP like/IN ,/, you/PRP know/VBP ,/, just/RB like/IN you/PRP said/VBD ,/, that/IN ,/, there/EX 's/BES just/RB so/RB much/JJ that/WDT you/PRP can/MD do/VB yourself/PRP ./. That/IN you/PRP take/VBP care/NN of/IN your/PRP$ own/JJ self/NN that/IN you/PRP do/VBP n't/RB need/VB the/DT money/NN for/IN","I know [ it's, + it's ] a lot, {D you know } <clicking>, [ that, + {F uh, } that ] I feel [ like, + {D you know, } just like ] you said, that, there's just so much that you can do yourself. That you take care of your own self that you don't need the money for - /"
sv,B,"but/CC they/PRP 're/VBP giving/VBG it/PRP to/IN other/JJ people/NNS that/WDT do/VBP n't/RB really/RB need/VB it/PRP ei-/RB ,/, either/RB ,/,","{C but } they're giving it to other people that don't really need it [ ei-, + either, ] /"
