act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,Okay/UH ./.,Okay. /
sd,A,My/PRP$ children/NNS are/VBP all/RB grown/VBN up/RP ./.,My children are all grown up. /
b,B,Oh/UH ./.,Oh. /
x,A,,<Laughter>.
b,B,"Okay/UH ,/,","Okay, /"
sd,B,"well/UH ,/, now/UH see/UH ,/, I/PRP 've/VBP got/VBN two/CD children/NNS","{D well, } {D now } {D see, } I've got two children /"
%,B,"and/CC ,/, uh/UH ,/, they/PRP 're/VBP ,/,","{C and, } {F uh, } they're, - /"
sd,B,"one/CD is/VBZ o-/XX ,/, uh/UH ,/, just/RB turned/VBD to/TO be/VB a/DT teenager/NN","one is [ o-, + ] {F uh, } just turned to be a teenager /"
sd,B,"and/CC the/DT other/JJ one/CD is/VBZ on/IN his/PRP$ way/NN ,/,","{C and } the other one is on his way, /"
%,B,so/RB ./.,{C so. } -/
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"I/PRP ,/, uh/UH ,/, I/PRP 'm/VBP a/DT single/JJ parent/NN ,/,","<Laughter> [ I, + {F uh, } I'm ] a single parent, /"
sd,B,"so/RB I/PRP think/VBP it/PRP makes/VBZ it/PRP more/RBR difficult/JJ for/IN me/PRP to/TO ,/, uh/UH ,/, you/PRP know/VBP ,/, find/VB time/NN with/IN my/PRP$ ,/, my/PRP$ children/NNS since/IN I/PRP --/:","{C so } I think it makes it more difficult for me to, {F uh, } {D you know, } find time with [ my, + my ] children since I --"
ba,A,I/PRP 'll/MD bet/VB ./.,I'll bet. /
+,B,--/: work/VBP,-- work /
sd,B,"and/CC then/RB ,/, of/IN course/NN ,/, take/VBP care/NN of/IN the/DT house/NN a-/XX ,/, and/CC all/PDT this/DT good/JJ kind/NN of/IN stuff/NN ./.","{C and then, } of course, take care of the house {C [ a-, + and ] } all this good kind of stuff. /"
sd,B,"Uh/UH ,/, so/RB it/PRP 's/BES a/DT real/JJ ,/, uh/UH ,/, it/PRP 's/BES a/DT real/JJ problem/NN for/IN me/PRP ./.","{F Uh, } {C so } [ it's a real, + {F uh, } it's a real ] problem for me. /"
ba,A,I/PRP 'll/MD bet/VB it/PRP is/VBZ ./.,I'll bet it is. /
b,B,Yeah/UH ./.,Yeah. /
qw,A,What/WP is/VBZ the/DT favorite/JJ thing/NN you/PRP do/VBP with/IN your/PRP$ children/NNS ?/.,What is the favorite thing you do with your children? /
sd,B,"Uh/UH ,/, the/DT ,/, the/DT thing/NN that/WDT we/PRP like/VB to/TO do/VB the/DT most/RBS is/VBZ to/TO watch/VB T/NN V/NN together/RB ./.","{F Uh, } [ the, + the ] thing that we like to do the most is to watch T V together. /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"And/CC ,/, uh/UH ,/, the/DT kids/NNS like/VBP to/TO play/VB Nintendo/NNP ,/,","{C And, } {F uh, } the kids like to play Nintendo, /"
sd,B,"but/CC I/PRP 'm/VBP no/RB good/NN at/IN it/PRP ,/,","{C but } I'm no good at it, /"
sd,B,so/RB I/PRP do/VBP n't/RB like/VB to/TO play/VB ./.,<laughter> {C so } I don't like to play. /
qy,A,"You/PRP just/RB watch/VBP them/PRP play/VB ,/, huh/UH ?/.","You just watch them play, {F huh? } /"
na,B,"That/DT 's/BES right/JJ ,/,","That's right, /"
na,B,that/DT 's/BES right/JJ ./.,that's right. /
sd,A,"I/PRP ,/, I/PRP tried/VBD it/PRP once/RB or/CC twice/RB ,/,","[ I, + I ] tried it once or twice, /"
sd,A,but/CC I/PRP did/VBD n't/RB feel/VB like/IN I/PRP was/VBD very/RB good/JJ at/IN it/PRP either/RB ./.,{C but } I didn't feel like I was very good at it either. /
aa,B,Me/PRP either/RB ./.,<Laughter> Me either. /
sd,A,"My/PRP$ grandson/NN got/VBD me/PRP to/TO one/CD day/NN ,/,","My grandson got me to one day, /"
%,A,"but/CC ,/,","{C but, } -/"
b,B,"Yeah/UH ,/,","Yeah, /"
sd,B,they/PRP talk/VBP about/IN these/DT different/JJ levels/NNS and/CC stuff/NN,they talk about these different levels and stuff /
sd,B,and/CC I/PRP 've/VBP never/RB got/VBN off/RP of/IN level/NN one/CD ./.,{C and } I've never got off of level one <laughter>. /
sd,A,Different/JJ worlds/NNS --/:,<Laughter> Different worlds -- /
ny,B,Yes/UH ./.,Yes. /
qh,A,"--/: and/CC how/WRB do/VBP you/PRP get/VB to/IN another/DT world/NN ,/, you/PRP know/VBP ?/.","-- {C and } how do you get to another world, {D you know? } /"
sd,A,"And/CC I/PRP ,/, I/PRP do/VBP n't/RB even/RB know/VB what/WP they/PRP 're/VBP talking/VBG about/IN ./.","{C And } [ I, + I ] don't even know what they're talking about. /"
aa,B,"I/PRP ,/, I/PRP know/VBP ,/,","[ I, + I ] know, /"
aa,B,"I/PRP agree/VBP with/IN you/PRP ,/,","I agree with you, /"
x,A,,<Laughter>.
sd,B,"the/DT other/JJ thing/NN I/PRP think/VBP we/PRP like/VBP to/TO go/VB to/IN the/DT movies/NNS ,/, too/RB ./.","the other thing I think we like to go to the movies, too. /"
qy,A,Do/VBP you/PRP ?/.,Do you? /
%,B,"That/DT 's/BES ,/,","That's, - /"
%,B,"yeah/UH ,/,","yeah, /"
sd,B,"that/DT 's/BES a/DT ,/, that/DT 's/BES a/DT neat/JJ thing/NN ./.","[ that's a, + that's a ] neat thing. /"
sd,B,"So/RB I/PRP guess/VBP we/PRP 're/VBP all/DT in/NN ,/, uh/UH ,/, you/PRP know/VBP ,/, movie/NN ,/, uh/UH ,/, fanatics/NNS or/CC whatever/WDT around/IN here/RB ./.","{C So } I guess we're all [ in, + ] {F uh, } {D you know, } movie, {F uh, } fanatics or whatever around here. /"
b,A,Yeah/UH ./.,Yeah. /
sd,B,So/RB we/PRP like/VBP to/TO do/VB those/DT kind/NN of/IN things/NNS ./.,{C So } we like to do those kind of things. /
sd,A,"I/PRP know/VBP when/WRB our/PRP$ kids/NNS were/VBD growing/VBG up/RP ,/, our/PRP$ ,/, we/PRP were/VBD big/JJ into/IN water/NN sports/NNS ./.","I know when our kids were growing up, [ our, + ] we were big into water sports. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,We/PRP had/VBD a/DT boat/NN,We had a boat /
sd,A,and/CC they/PRP all/DT skied/VBD,{C and } they all skied /
sd,A,and/CC in/IN the/DT summer/NN we/PRP spent/VBD most/RBS weekends/NNS on/IN the/DT lake/NN with/IN them/PRP skiing/NN,{C and } in the summer we spent most weekends on the lake with them skiing /
sd,A,and/CC they/PRP always/RB took/VBD other/JJ friends/NNS with/IN them/PRP,{C and } they always took other friends with them /
sd,A,"and/CC we/PRP had/VBD a/DT lot/NN of/IN fun/NN doing/VBG that/DT ,/,","{C and } we had a lot of fun doing that, /"
sd,A,but/CC --/:,{C but } --
ba,B,"Oh/UH ,/, how/WRB neat/JJ ./.","{F Oh, } how neat. /"
+,A,--/: I/PRP had/VBD all/DT girls/NNS --/:,-- I had all girls -- /
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,--/: so/RB we/PRP did/VBD n't/RB do/VB too/RB much/JJ sports/NNS wise/JJ ./.,-- {C so } we didn't do too much sports wise. /
b,B,Oh/UH ./.,Oh. /
sd,A,I/PRP find/VBP my/PRP$ grandchildren/NNS are/VBP very/RB involved/JJ in/IN soccer/NN and/CC baseball/NN --/:,I find my grandchildren are very involved in soccer and baseball -- /
b,B,Uh-huh/UH ./.,Uh-huh. /
sd,A,--/: and/CC --/:,-- {C and } --
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,--/: little/JJ boys/NNS do/VBP all/DT of/IN those/DT things/NNS --/:,-- little boys do all of those things -- /
b,B,"Oh/UH ,/, yeah/UH ./.","{F Oh, } yeah. /"
%,A,"--/: but/CC ,/,","-- {C but, } -/"
b,B,"Oh/UH ,/, yeah/UH ./.","{F Oh, } yeah. /"
b,B,"Yeah/UH ,/,","Yeah, /"
sd,B,"see/UH ,/, I/PRP have/VBP a/DT son/NN","{D see, } I have a son /"
sd,B,"and/CC ,/, uh/UH ,/, you/PRP know/VBP ,/, it/PRP 's/BES football/NN in/IN the/DT fall/NN and/CC ,/, and/CC baseball/NN in/IN the/DT spring/NN","{C and, } {F uh, } {D you know, } it's football in the fall [ and, + and ] baseball in the spring /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"I/PRP ,/, I/PRP 'm/VBP constantly/RB going/VBG back/RB and/CC forth/RB ./.","[ I, + I'm ] constantly going back and forth. /"
ba,A,I/PRP 'll/MD bet/VB you/PRP really/RB are/VBP ./.,I'll bet you really are. /
b,B,Yeah/UH ./.,Yeah. /
sd,B,"And/CC my/PRP$ daughter/NN has/VBZ ,/, uh/UH ,/, tennis/NN ,/,","{C And } my daughter has, {F uh, } tennis, /"
sd,B,"so/RB it/PRP 's/BES between/IN tennis/NN and/CC ,/, and/CC bowling/NN ./.","{C so } it's between tennis [ and, + and ] bowling. /"
%,B,"My/PRP$ ,/,","My, - /"
sd,B,I/PRP bowl/VBP,I bowl /
sd,B,"so/RB ,/, you/PRP know/VBP ,/, we/PRP 're/VBP pretty/RB active/JJ as/IN a/DT sports/NNS ,/, you/PRP know/VBP --/:","{C so, } {D you know, } we're pretty active as a sports, {D you know } --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: in/IN ,/, in/IN the/DT family/NN ,/,","-- [ in, + in ] the family, /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,A,"Well/UH ,/, when/WRB mine/PRP were/VBD real/RB little/JJ ,/, they/PRP all/DT played/VBD soccer/NN","{D Well, } when mine were real little, they all played soccer /"
x,B,,<Throat_clearing>.
+,A,"you/PRP know/VBP ,/, that/DT was/VBD just/RB for/IN a/DT couple/NN of/IN years/NNS --/:","{D you know, } that was just for a couple of years --"
b,B,Uh-huh/UH ./.,Uh-huh. /
+,A,--/: when/WRB they/PRP were/VBD pretty/RB small/JJ for/IN girls/NNS,-- when they were pretty small for girls /
sd,A,"and/CC then/RB they/PRP got/VBD more/RBR interested/JJ in/IN other/JJ things/NNS ,/,","{C and then } they got more interested in other things, /"
^2,B,Boys/NNS ./.,<Laughter> Boys <laughter>. /
sd,A,"I/PRP 'm/VBP not/RB sure/JJ that/IN they/PRP would/MD admit/VB it/PRP at/IN that/DT age/NN ,/, that/IN it/PRP was/VBD boys/NNS ,/,","<Laughter> I'm not sure that they would admit it at that age, that it was boys, /"
x,B,,<Laughter>.
sv,A,but/CC I/PRP think/VBP that/DT 's/BES probably/RB what/WP it/PRP was/VBD ./.,{C but } I think that's probably what it was. /
b,B,"Oh/UH ,/, yeah/UH ./.","{F Oh, } yeah. /"
sd,B,"I/PRP ,/, I/PRP know/VBP that/IN ,/, uh/UH ,/, my/PRP$ daughter/NN ,/, uh/UH ,/, even/RB though/IN she/PRP goes/VBZ out/IN with/IN the/DT ,/, the/DT sports/NNS and/CC everything/NN ,/, uh/UH ,/, yeah/UH she/PRP likes/VBZ to/TO watch/VB the/DT football/NN for/IN ,/, uh/UH ,/, the/DT kids/NNS ./.","[ I, + I ] know that, {F uh, } my daughter, {F uh, } even though she goes out with [ the, + the ] sports and everything, {F uh, } {D yeah } she likes to watch the football for, {F uh, } the kids <beep>. /"
fa,B,I/PRP 'm/VBP sorry/JJ ./.,I'm sorry. /
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"Uh/UH ,/DT that/WDT was/VBD a/DT cat/NN that/WDT hit/VBD the/DT telephone/NN ./.","{F Uh, } that was a cat that hit the telephone. /"
x,A,,<Laughter>.
t3,B,"Get/VB away/RB ,/, cat/NN ,/,","Get away, cat, /"
t3,B,gosh/UH ./.,gosh <<speaking to cat>>. /
sv,B,I/PRP guess/VBP it/PRP 's/BES why/WRB they/PRP wanted/VBD to/TO do/VB it/PRP on/IN this/DT type/NN of/IN telephone/NN because/IN there/EX 's/BES all/DT kind/NN of/IN activity/NN that/WDT goes/VBZ on/RP ./.,I guess it's why they wanted to do it on this type of telephone because <laughter> there's all kind of activity that goes on. /
x,A,,<Laughter>.
b,B,"But/CC ,/, uh/UH ,/, yeah/UH ,/,","{C But, } {F uh, } yeah, /"
sd,B,"my/PRP$ ,/, uh/UH ,/, my/PRP$ kids/NNS are/VBP ,/, they/PRP 're/VBP starting/VBG to/TO grow/VB up/RP ,/, you/PRP know/VBP ./.","[ my, + {F uh, } my ] kids are, [ they're + ] starting to grow up, {D you know. } /"
sd,B,"It/PRP 's/BES not/RB going/VBG to/TO be/VB too/RB many/RB more/JJR years/NNS before/IN I/PRP ,/, uh/UH ,/, uh/UH ,/, you/PRP know/VBP ,/, they/PRP 'll/MD be/VB gone/VBN","It's not going to be too many more years before [ I, + ] {F uh, } {F uh, } {D you know, } they'll be gone /"
sd,B,"and/CC ,/, and/CC ,/, uh/UH ,/, there/EX wo/MD n't/RB be/VB as/IN many/JJ activities/NNS ./.","[ {C and, } + {C and, } ] {F uh, } there won't be as many activities. /"
qy,B,"Do/VBP you/PRP ,/, uh/UH ,/,","Do you, {F uh, } -/"
%,A,"But/CC they/PRP ,/,","{C But } they, - /"
sd,A,"but/CC you/PRP enjoy/VBP them/PRP ,/,","{C but } you enjoy them, /"
sv,A,"I/PRP think/VBP ,/, the/DT older/JJR mine/PRP get/VB ,/, the/DT more/JJR I/PRP enjoy/VBP them/PRP ./.","I think, the older mine get, the more I enjoy them. /"
aa,B,"Yeah/UH ,/,","Yeah, /"
aa,B,"I/PRP ,/, I/PRP agree/VBP with/IN you/PRP ./.","[ I, + I ] agree with you. /"
aa,B,"I/PRP ,/, I/PRP do/VBP ./.","[ I, + I ] do. /"
sd,B,"I/PRP 'm/VBP so/RB glad/JJ they/PRP 're/VBP out/IN of/IN the/DT ,/, that/DT young/JJ ,/, real/RB young/JJ --/:","I'm so glad they're out of [ the, + ] that [ young, + real young ] --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,--/: age/NN,-- age /
sd,B,"and/CC the/DT babies/NNS ,/,","{C and } the babies, -/"
%,A,"And/CC ,/, I/PRP mean/VBP ,/, I/PRP did/VBD n't/RB ,/,","{C And, } {E I mean, } I didn't, - /"
sd,A,it/PRP was/VBD n't/RB that/IN I/PRP did/VBD n't/RB like/VB them/PRP --/:,it wasn't that I didn't like them --
b,B,Right/UH ./.,Right. /
+,A,"--/: when/WRB they/PRP were/VBD little/JJ ,/,","-- when they were little, /"
sd,A,"but/CC the/DT older/JJR they/PRP got/VBD ,/, I/PRP enjoyed/VBD them/PRP as/IN teenagers/NNS ./.","{C but } the older they got, I enjoyed them as teenagers. /"
b,B,"Yes/UH ,/,","Yes, /"
b,B,yes/UH ./.,yes. /
sd,A,"And/CC now/RB that/IN they/PRP 're/VBP each/DT ,/,","{C And } now that they're each, - /"
sd,A,"of/IN course/NN three/CD girls/NNS ,/, they/PRP 're/VBP each/DT becoming/VBG the/DT ,/, they/PRP 've/VBP all/DT become/VB women/NNS in/IN themselves/PRP that/IN it/PRP 's/HVS been/VBN neat/JJ to/TO watch/VB them/PRP ./.","of course three girls, [ they're each becoming the, + they've all become ] women in themselves that it's been neat to watch them. /"
b,B,Uh-huh/UH ./.,Uh-huh. /
%,A,"How/WRB ,/,","How, - /"
sd,A,"what/WP kind/NN of/IN mothers/NNS they/PRP are/VBP ,/,","what kind of mothers they are, - /"
sd,A,what/WP kind/NN of/IN --/:,what kind of --
b,B,"Oh/UH ,/, yeah/UH ./.","{F Oh, } yeah. /"
+,A,"--/: wives/NNS ,/, you/PRP know/VBP ./.","-- wives, {D you know. } -/"
b,B,"Yeah/UH ,/,","Yeah, /"
