act_tag,speaker,pos,text
"fo_o_fw_""_by_bc",A,"Okay/UH ,/,","Okay, /"
qw,A,what/WP kind/NN of/IN house/NN do/VBP you/PRP live/VB in/IN ?/.,what kind of house do you live in? /
sd,B,"Well/UH ,/, uh/UH ,/, we/PRP live/VBP in/IN a/DT ,/, a/DT brick/NN home/NN in/IN far/RB north/JJ Dallas/NNP","{D Well, } {F uh, } we live in [ a, + a ] brick home in far north Dallas /"
sd,B,"and/CC it/PRP 's/BES ,/, uh/UH ,/, four/CD bedrooms/NNS and/CC three/CD and/CC a/DT half/JJ baths/NNS and/CC swimming/NN pool/NN in/IN the/DT back/NN","{C and } it's, {F uh, } four bedrooms and three and a half baths and swimming pool in the back /"
sd,B,"and/CC ,/,","{C and, }"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,It/PRP 's/BES about/IN thirty-five/CD hundred/CD square/NN feet/NNS ./.,It's about thirty-five hundred square feet. /
sv,A,"Well/UH ,/, it/PRP sounds/VBZ like/IN ours/JJ are/VBP pretty/RB similar/JJ ./.","{D Well, } it sounds like ours are pretty similar. /"
sd,A,"I/PRP live/VBP in/IN one/CD ,/,","I live in one, /"
sd,A,I/PRP do/VBP n't/RB have/VB a/DT swimming/NN pool/NN ./.,I don't have a swimming pool. /
sd,A,And/CC mine/NN 's/BES about/RB twenty-seven/CD hundred/CD square/NN foot/NN ./.,{C And } mine's about twenty-seven hundred square foot. /
b,B,Yeah/UH ./.,Yeah. /
sd,A,But/CC the/DT four/CD bedrooms/NNS,{C But } the four bedrooms /
sd,A,"and/CC all/PDT the/DT rest/NN of/IN it/PRP sounds/VBZ just/RB about/RB ,/, about/RB alike/RB ./.","{C and } all the rest of it sounds just [ about + <laughter>, about ] alike. /"
sv,A,I/PRP think/VBP it/PRP 's/BES pretty/RB much/RB typical/JJ for/IN this/DT area/NN ./.,I think it's pretty much typical for this area. /
aa,B,It/PRP is/VBZ ./.,It is. /
qy,B,Have/VBP you/PRP been/VBN living/VBG there/RB very/RB long/JJ ?/.,Have you been living there very long? /
no,A,I/PRP 've/VBP been/VBN in/IN the/DT house/NN,I've been in the house /
sd,A,I/PRP 'm/VBP in/IN here/RB right/RB now/RB about/IN twelve/CD and/CC a/DT half/DT years/NNS ./.,I'm in here right now about twelve and a half years. /
sd,B,So/IN you/PRP 've/VBP been/VBN there/RB longer/JJR ./.,{C So } you've been there longer. /
sd,B,"We/PRP built/VBD this/DT one/NN about/IN ,/, uh/UH ,/,","We built this one about, {F uh, } - /"
sd,B,"it/PRP 's/HVS been/VBN ,/, let/VB 's/PRP see/VB ,/, it/PRP 's/HVS been/VBN six/CD years/NNS --/:","[ it's been + <breathing>, let's see <sniffing>, it's been ] [ six + years --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: six/CD and/CC a/DT half/JJ years/NNS ago/RB ,/,","-- six and a half years ] ago, /"
sd,B,and/CC we/PRP subcontracted/VBD it/PRP out/RP ourselves/PRP ./.,{C and } we subcontracted it out ourselves. /
sd,B,We/PRP bought/VBD --/:,We bought --
bh,A,"Oh/UH ,/, really/UH ?/.","{F Oh, } really? /"
+,B,"--/: the/DT lot/NN and/CC ,/, uh/UH ,/, had/VBD an/DT architect/NN draw/VB the/DT plans/NNS based/VBN on/IN our/PRP$ specifications/NNS --/:","-- the lot and, {F uh, } had an architect draw the plans based on our specifications -- /"
b,A,Uh-huh/UH ./.,Uh-huh. /
sd,B,"--/: and/CC then/RB we/PRP subbed/VBD it/PRP out/RP ,/,","-- {C and then } we subbed it out, /"
sd,B,"so/RB ,/, we/PRP 've/VBP been/VBN here/RB a/DT little/JJ over/IN six/CD years/NNS now/RB ./. And/CC --/:","{C so, } we've been here a little over six years now. And --"
b,A,Uh-huh/UH ./.,Uh-huh. /
+,B,"--/: uh/UH ,/, have/VBP really/RB enjoyed/VBN it/PRP because/IN --/:","-- {F uh, } have really enjoyed it because --"
ba,A,"Well/UH ,/, I/PRP bet/VBP you/PRP ,/,","{D Well, } I bet you, -/"
+,B,--/: we/PRP built/VBD what/WP we/PRP wanted/VBD to/TO have/VB to/TO live/VB in/IN ./.,-- we built what we wanted to have to live in. /
b,A,Uh-huh/UH ./.,Uh-huh. /
